doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0197006,PLOS ONE,Public Library of Science,"Qi, Zhiping","Department of Orthopedic Surgery, the Second Hospital of Jilin University, Changchun, PR China",Combined treatment with electrical stimulation and insulin-like growth factor-1 promotes bone regeneration in vitro,"Electrical stimulation (ES) and insulin-like growth factor-1 (IGF-1) are widely used in bone regeneration because of their osteogenic activity. However, the combined effects of ES and supplemental IGF-1 on the whole bone formation process remain unclear. In this study, fluorescence staining and an MTT assay were first utilized to observe the influence of ES and IGF-1 on MC3T3-E1 cell proliferation and adhesion in vitro. Subsequently, osteogenic differentiation was evaluated by the alkaline phosphatase activity (ALP) and the expression of osteogenic marker genes. In addition, cell mineralization was determined by alizarin red staining and scanning electron microscopy (SEM). We demonstrated that the MC3T3-E1 cell proliferation was significantly higher for treatments combining IGF-1 and ES than for treatments with IGF-1 alone. The combination of IGF-1 and ES increased the MC3T3-E1 cell ALP activity, the expression of osteogenesis-related genes and the calcium deposition with a clear dose-dependent effect. Our data show the synergistic effect of IGF-1 and ES in promoting the proliferation, differentiation and mineralization of MC3T3-E1 cells, which suggests that it would be more effective to combine the proper dose of IGF-1 with ES to promote local bone damage repair and regeneration.",NGS,2018
10.1371/journal.pone.0021462,PLoS ONE,Public Library of Science,"Hodge, Jason M.","The Department of Clinical and Biomedical Sciences, Barwon Health, The University of Melbourne, Geelong, Victoria, Australia",M-CSF Potently Augments RANKL-Induced Resorption Activation in Mature Human Osteoclasts,"Macrophage-CSF (M-CSF) is critical for osteoclast (OC) differentiation and is reported to enhance mature OC survival and motility. However, its role in the regulation of bone resorption, the main function of OCs, has not been well characterised. To address this we analysed short-term cultures of fully differentiated OCs derived from human colony forming unit-granulocyte macrophages (CFU-GM). When cultured on dentine, OC survival was enhanced by M-CSF but more effectively by receptor activator of NFκB ligand (RANKL). Resorption was entirely dependent on the presence of RANKL. Co-treatment with M-CSF augmented RANKL-induced resorption in a concentration-dependent manner with a (200–300%) stimulation at 25 ng/mL, an effect observed within 4–6 h. M-CSF co-treatment also increased number of resorption pits and F-actin sealing zones, but not the number of OCs or pit size, indicating stimulation of the proportion of OCs activated. M-CSF facilitated RANKL-induced activation of c-fos and extracellular signal-regulated kinase (ERK) 1/2 phosphorylation, but not NFκB nor nuclear factor of activated T-cells, cytoplasmic-1 (NFATc1). The mitogen-activated protein kinase kinase (MEK) 1 inhibitor PD98059 partially blocked augmentation of resorption by M-CSF. Our results reveal a previously unidentified role of M-CSF as a potent stimulator of mature OC resorbing activity, possibly mediated via ERK upstream of c-fos.",NGS,2011
10.1371/journal.pone.0217724,PLOS ONE,Public Library of Science,"Akahane, Toshiaki","Department of Pathology, Kagoshima University Graduate School of Medical and Dental Sciences, Kagoshima, Japan",Comprehensive validation of liquid-based cytology specimens for next-generation sequencing in cancer genome analysis,"In addition to conventional cytology, liquid-based cytology (LBC) is also used for immunocytochemistry and gene analysis. However, an appropriate method to obtain high quality DNA for next-generation sequencing (NGS) using LBC specimens remains controversial. We determined the optimal conditions for fixation with an alcohol-based fixative for LBC and DNA extraction using cultured cancer cell lines and clinical specimens. The extracted DNA was processed for NGS after the DNA quality was confirmed based on the DNA concentration and degree of degradation. The optimal conditions for cultured cells to obtain high quality DNA were to fix the cells at a density of 6 × 103 or 2 × 104 cells/mL and to use the magnetic bead-based DNA extraction method. Even after storing the fixed cells for 90 days, DNA extracted using the above and other extraction kits, including membrane-based methods, did not undergo degradation. Furthermore, 5-year-old residual LBC samples demonstrated high DNA quality that was suitable for NGS. Furthermore, a cancer genome panel analysis was successfully performed with DNA extracted from cultured cells fixed at 6 × 103 cells/mL for 90 days, and with DNA from residual LBC samples even after 1 year of storage. Residual LBC samples may be a useful source of DNA for clinical NGS to promote genome-based cancer medicine.",NGS,2019
10.1371/journal.pone.0053516,PLoS ONE,Public Library of Science,"Eiler, Alexander","Uppsala University, Department of Ecology and Genetics, Limnology, Uppsala, Sweden",Unveiling Distribution Patterns of Freshwater Phytoplankton by a Next Generation Sequencing Based Approach,"The recognition and discrimination of phytoplankton species is one of the foundations of freshwater biodiversity research and environmental monitoring. This step is frequently a bottleneck in the analytical chain from sampling to data analysis and subsequent environmental status evaluation. Here we present phytoplankton diversity data from 49 lakes including three seasonal surveys assessed by next generation sequencing (NGS) of 16S ribosomal RNA chloroplast and cyanobacterial gene amplicons and also compare part of these datasets with identification based on morphology. Direct comparison of NGS to microscopic data from three time-series showed that NGS was able to capture the seasonality in phytoplankton succession as observed by microscopy. Still, the PCR-based approach was only semi-quantitative, and detailed NGS and microscopy taxa lists had only low taxonomic correspondence. This is probably due to, both, methodological constraints and current discrepancies in taxonomic frameworks. Discrepancies included Euglenophyta and Heterokonta that were scarce in the NGS but frequently detected by microscopy and Cyanobacteria that were in general more abundant and classified with high resolution by NGS. A deep-branching taxonomically unclassified cluster was frequently detected by NGS but could not be linked to any group identified by microscopy. NGS derived phytoplankton composition differed significantly among lakes with different trophic status, showing that our approach can resolve phytoplankton communities at a level relevant for ecosystem management. The high reproducibility and potential for standardization and parallelization makes our NGS approach an excellent candidate for simultaneous monitoring of prokaryotic and eukaryotic phytoplankton in inland waters.",NGS,2012
10.1371/journal.pone.0122005,PLOS ONE,Public Library of Science,"Hu, Jiandong","Department of Electrical Engineering, Henan Agricultural University, Zhengzhou, China",Detection of Clenbuterol Hydrochloride Residuals in Pork Liver Using a Customized Surface Plasmon Resonance Bioanalyzer,"A surface plasmon resonance (SPR) immunoassay with an immobilization of self-assembled molecular identification membrane for the detection of residual Clenbuterol Hydrochloride (CLB) in pork liver was systematically investigated and experimentally validated for its high performance. SPR immunoassay with a regular competitive inhibition assay cannot be directly verified to detect CLB residuals. In this study, the binding of Au film with mercaptopropionic acid was investigated using the known form of the strong S-Au covalent bonds formed by the chemical radical of the mercaptopropionic acid and the Au film. After that, the immunoglobulin IgG of swine (SwIgG-CLB) was bonded with the mercaptopropionic acid by covalent -CO-NH- amide bonding. The modified comprehensive analysis of how the membrane structure works was introduced together with the customized SPR bioanalyzer. In order to evaluate the performance of this biomembrane structure, the concentrations of CLB-contained solutions of 0 ng•mL-1, 10 ng•mL-1, 20 ng•mL-1, 33.3 ng•mL-1, and 40 ng•mL-1 were prepared by adding CLB reagents into the solutions of CLB antibody (Clenbuterol Hydrochloride Antibody, CLB-Ab), successively and then the response unit (RU) was measured individually. Using the data collected from the linear CCD array, the fitting curve was established with the R-Square value of 0.9929. Correspondingly, the recovery rate ranged from 88.48% to 103.21% was experimented and the limit of detection of CLB in 1.26 ng•mL-1 was obtained efficiently. It was concluded that the detection method associated with biomembrane properties is expected to contribute much to the determination of residual CLB in pork liver quantitatively by using the customized SPR bioanalyzer.",NGS,2015
10.1371/journal.pone.0205484,PLOS ONE,Public Library of Science,"Li, Qianyu","State Key Laboratory of Lake and Environmental Sciences, Nanjing Institute of Geography and Limnology, Chinese Academy of Sciences, Nanjing, China","Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China","Concentrations of polycyclic aromatic hydrocarbons (PAHs) were measured in 22 surface sediment samples and an approximately 100-year scale sediment core collected from Poyang Lake. This valuable sediments enable analysis of spatial and temporal distribution patterns of PAH sources, and determine the anthropogenic impacts on Poyang Lake. Total PAH concentrations in the surface sediments ranged from 73.2 to 367.2 ng/g dw, and higher residues were encountered in regions with high-density populations and intensive human activities. Total PAH concentrations in the sediment core ranged from 42.0 to 334.0 ng/g dw and were grouped in two clusters (pre-1990s and post-1990s to the present). PAH concentrations in sediments changed both temporally and spatially, suggesting a difference in PAH sources. Before the 1990s, major PAH sources in the sediment core were from coal, wood and grass combustion. This finding naturally agrees with open lake conditions on a spatial scale, which were related to agricultural activities. Petroleum combustion from industrialization and urbanization has become the predominant PAH source in the sediment core from the 1990s to the present and corresponds to sources observed in the southwestern lake near the relatively developed Nanchang City. In the northern lake leading to the Yangtze River, certain petroleum-related contaminants from shipping have become the main PAH sources. The different PAH sources observed in sediments generally reflect the degree of socio-economic development in the Poyang Lake valley, which is consistent with the local written records, indirectly validating the connection of sediment PAH records to the history of human activities in and around Poyang Lake.",NGS,2018
10.1371/journal.pone.0104064,PLoS ONE,Public Library of Science,"Adkins, Irena","Laboratory of Molecular Biology of Bacterial Pathogens, Institute of Microbiology of the Academy of Sciences of the Czech Republic, Prague, Czech Republic","Bordetella Adenylate Cyclase Toxin Differentially Modulates Toll-Like Receptor-Stimulated Activation, Migration and T Cell Stimulatory Capacity of Dendritic Cells","Adenylate cyclase toxin (CyaA) is a key virulence factor of the whooping cough agent Bordetella pertussis. The toxin targets CD11b-expressing phagocytes and delivers into their cytosol an adenylyl cyclase (AC) enzyme that subverts cellular signaling by increasing cAMP levels. In the present study, we analyzed the modulatory effects of CyaA on adhesive, migratory and antigen presenting properties of Toll-like receptor (TLR)-activated murine and human dendritic cells (DCs). cAMP signaling of CyaA enhanced TLR-induced dissolution of cell adhesive contacts and migration of DCs towards the lymph node-homing chemokines CCL19 and CCL21 in vitro. Moreover, we examined in detail the capacity of toxin-treated DCs to induce CD4+ and CD8+ T cell responses. Exposure to CyaA decreased the capacity of LPS-stimulated DCs to present soluble protein antigen to CD4+ T cells independently of modulation of co-stimulatory molecules and cytokine production, and enhanced their capacity to promote CD4+CD25+Foxp3+ T regulatory cells in vitro. In addition, CyaA decreased the capacity of LPS-stimulated DCs to induce CD8+ T cell proliferation and limited the induction of IFN-γ producing CD8+ T cells while enhancing IL-10 and IL-17-production. These results indicate that through activation of cAMP signaling, the CyaA may be mobilizing DCs impaired in T cell stimulatory capacity and arrival of such DCs into draining lymph nodes may than contribute to delay and subversion of host immune responses during B. pertussis infection.",NGS,2014
10.1371/journal.pone.0170323,PLOS ONE,Public Library of Science,"Eloi, Marina","Rheumatology Division, Universidade Federal de São Paulo/Escola Paulista de Medicina (Unifesp/ EPM), São Paulo—Brazil","25-Hydroxivitamin D Serum Concentration, Not Free and Bioavailable Vitamin D, Is Associated with Disease Activity in Systemic Lupus Erythematosus Patients","We aim to evaluate the prevalence of vitamin D deficiency in patients with systemic lupus erythematosus (SLE) and investigate the association between total, free and bioavailable vitamin D serum concentrations and disease activity. Patients with SLE (ACR 1997) consecutively seen at UNIFESP’s outpatient’s clinics had disease activity measured after clinical and laboratory evaluation using SLEDAI (Systemic Lupus Erythematosus Disease Activity Index). 25-hydroxyvitamin D (25(OH)D) serum concentrations measured by chemiluminescence and vitamin D binding protein (DBP) measured by ELISA were used to calculate free and bioavailable vitamin D. Healthy blood donors were used as controls. A total of 142 patients (71.4%) had 25(OH)D serum concentrations below 30 ng/mL. Total 25(OH)D serum concentration was associated with disease activity categorized in 5 continuous groups of SLEDAI. 25(OH)D serum concentrations were higher among patients with SLEDAI 1–5 and lower in those with severe activity (SLEDAI≥20) (p <0.05). On the other hand, no statistically significant difference was observed for DBP, free and bioavailable vitamin D measurements in the disease activity subgroups evaluated. Vitamin D deficiency is highly prevalent among patients with SLE and was associated with higher disease activity. DBP serum level and calculation of free and bioavailable vitamin D were not associated with SLE disease activity.",NGS,2017
10.1371/journal.pone.0035283,PLoS ONE,Public Library of Science,"Pi, Weifeng","Department of Respiratory Medicine, Xinhua Hospital, School of Medicine, Jiaotong University, Shanghai, China",BMP-2 Up-Regulates PTEN Expression and Induces Apoptosis of Pulmonary Artery Smooth Muscle Cells under Hypoxia,"AimTo investigate the role of bone morphogenetic protein 2 (BMP-2) in regulation of phosphatase and tensin homologue deleted on chromosome ten (PTEN) and apoptosis of pulmonary artery smooth muscle cells (PASMCs) under hypoxia.MethodsNormal human PASMCs were cultured in growth medium (GM) and treated with BMP-2 from 5–80 ng/ml under hypoxia (5% CO2+94% N2+1% O2) for 72 hours. Gene expression of PTEN, AKT-1 and AKT-2 were determined by quantitative RT-PCR (QRT-PCR). Protein expression levels of PTEN, AKT and phosph-AKT (pAKT) were determined. Apoptosis of PASMCs were determined by measuring activities of caspases-3, -8 and -9. siRNA-smad-4, bpV(HOpic) (PTEN inhibitor) and GW9662 (PPARγ antagonist) were used to determine the signalling pathways.ResultsProliferation of PASMCs showed dose dependence of BMP-2, the lowest proliferation rate was achieved at 60 ng/ml concentration under hypoxia (82.2±2.8%). BMP-2 increased PTEN gene expression level, while AKT-1 and AKT-2 did not change. Consistently, the PTEN protein expression also showed dose dependence of BMP-2. AKT activity significantly reduced in BMP-2 treated PASMCs. Increased activities of caspase-3, -8 and -9 of PASMCs were found after cultured with BMP-2. PTEN expression remained unchanged when Smad-4 expression was inhibited by siRNA-Smad-4. bpV(HOpic) and GW9662 (PPARγ inhibitor) inhibited PTEN protein expression and recovered PASMCs proliferation rate.ConclusionBMP-2 increased PTEN expression under hypoxia in a dose dependent pattern. BMP-2 reduced AKT activity and increased caspase activity of PASMCs under hypoxia. The increased PTEN expression may be mediated through PPARγ signalling pathway, instead of BMP/Smad signalling pathway.",NGS,2012
10.1371/journal.pone.0080219,PLoS ONE,Public Library of Science,"Minozzi, Giulietta","Parco Tecnologico Padano, Lodi, Italy",Genome Wide Analysis of Fertility and Production Traits in Italian Holstein Cattle,"A genome wide scan was performed on a total of 2093 Italian Holstein proven bulls genotyped with 50K single nucleotide polymorphisms (SNPs), with the objective of identifying loci associated with fertility related traits and to test their effects on milk production traits. The analysis was carried out using estimated breeding values for the aggregate fertility index and for each trait contributing to the index: angularity, calving interval, non-return rate at 56 days, days to first service, and 305 day first parity lactation. In addition, two production traits not included in the aggregate fertility index were analysed: fat yield and protein yield. Analyses were carried out using all SNPs treated separately, further the most significant marker on BTA14 associated to milk quality located in the DGAT1 region was treated as fixed effect. Genome wide association analysis identified 61 significant SNPs and 75 significant marker-trait associations.  Eight additional SNP associations were detected when SNP located near DGAT1 was included as a fixed effect. As there were no obvious common SNPs between the traits analyzed independently in this study, a network analysis was carried out to identify unforeseen relationships that may link production and fertility traits.",NGS,2013
10.1371/journal.pone.0193070,PLOS ONE,Public Library of Science,"Park, Sue K.","Department of Preventive Medicine, Seoul National University College of Medicine, Jongno-gu, Seoul, Korea",Plasma 25-hydroxyvitamin D concentration and risk of type 2 diabetes and pre-diabetes: 12-year cohort study,"BackgroundIt has been reported that higher plasma 25-hydroxyvitamin D is associated with lower risk of type 2 diabetes. However the results to date have been mixed and no adequate data based on a cohort are available for the high end of the normal range, above approximately 32 ng/ml or 80 nmol/L.MethodsWe performed a cohort study of 903 adults who were known to be free of diabetes or pre-diabetes during a 1997–1999 visit to a NIH Lipid Research Centers clinic. Plasma 25(OH)D was measured at Visit 8 in 1977–1979. The mean age was 74 years. The visit also included fasting plasma glucose and oral glucose tolerance testing.Follow-up continued through 2009.ResultsThere were 47 cases of diabetes and 337 cases of pre-diabetes. Higher 25(OH)D concentrations (> 30 ng/ml) were associated with lower hazard ratios (HR) for diabetes: 30–39 ng/ml or 75–98 nmol/L: HR = 0.31, 95% CI = 0.14–0.70; for 40–49 ng/ml or 100–122 nmol/L: HR = 0.29, CI = 0.12–0.68; for > 50 ng/ml or 125 nmol/L: HR = 0.19, CI = 0.06–0.56. All HRs are compared to < 30 ng/ml or 75 nmol/L. There was an inverse dose-response gradient between 25(OH)D concentration and risk of diabetes with a p for trend of 0.005. Each 10 ng/mL or 25 nmol/L higher 25(OH)D concentration was associated with a HR of 0.64, CI = 0.48–0.86. 25(OH)D concentrations were more weakly inversely associated with pre-diabetes risk, and the trend was not significant.ConclusionFurther research is needed on whether high 25(OH)D might prevent type 2 diabetes or transition of prediabetes to diabetes.",NGS,2018
10.1371/journal.pone.0138245,PLOS ONE,Public Library of Science,"D’Haene, Nicky","Department of Pathology, Erasme Hospital, Université Libre de Bruxelles, Brussels, Belgium",Clinical Validation of Targeted Next Generation Sequencing for Colon and Lung Cancers,"ObjectiveRecently, Next Generation Sequencing (NGS) has begun to supplant other technologies for gene mutation testing that is now required for targeted therapies. However, transfer of NGS technology to clinical daily practice requires validation.MethodsWe validated the Ion Torrent AmpliSeq Colon and Lung cancer panel interrogating 1850 hotspots in 22 genes using the Ion Torrent Personal Genome Machine. First, we used commercial reference standards that carry mutations at defined allelic frequency (AF). Then, 51 colorectal adenocarcinomas (CRC) and 39 non small cell lung carcinomas (NSCLC) were retrospectively analyzed.ResultsSensitivity and accuracy for detecting variants at an AF >4% was 100% for commercial reference standards. Among the 90 cases, 89 (98.9%) were successfully sequenced. Among the 86 samples for which NGS and the reference test were both informative, 83 showed concordant results between NGS and the reference test; i.e. KRAS and BRAF for CRC and EGFR for NSCLC, with the 3 discordant cases each characterized by an AF <10%.ConclusionsOverall, the AmpliSeq colon/lung cancer panel was specific and sensitive for mutation analysis of gene panels and can be incorporated into clinical daily practice.",NGS,2015
10.1371/journal.pone.0069604,PLoS ONE,Public Library of Science,"McCourt, Clare M.","Molecular Pathology Programme, Centre for Cancer Research and Cell Biology, Queen's University Belfast, Belfast, United Kingdom","Validation of Next Generation Sequencing Technologies in Comparison to Current Diagnostic Gold Standards for BRAF, EGFR and KRAS Mutational Analysis","Next Generation Sequencing (NGS) has the potential of becoming an important tool in clinical diagnosis and therapeutic decision-making in oncology owing to its enhanced sensitivity in DNA mutation detection, fast-turnaround of samples in comparison to current gold standard methods and the potential to sequence a large number of cancer-driving genes at the one time. We aim to test the diagnostic accuracy of current NGS technology in the analysis of mutations that represent current standard-of-care, and its reliability to generate concomitant information on other key genes in human oncogenesis. Thirteen clinical samples (8 lung adenocarcinomas, 3 colon carcinomas and 2 malignant melanomas) already genotyped for EGFR, KRAS and BRAF mutations by current standard-of-care methods (Sanger Sequencing and q-PCR), were analysed for detection of mutations in the same three genes using two NGS platforms and an additional 43 genes with one of these platforms. The results were analysed using closed platform-specific proprietary bioinformatics software as well as open third party applications. Our results indicate that the existing format of the NGS technology performed well in detecting the clinically relevant mutations stated above but may not be reliable for a broader unsupervised analysis of the wider genome in its current design. Our study represents a diagnostically lead validation of the major strengths and weaknesses of this technology before consideration for diagnostic use.",NGS,2013
10.1371/journal.pone.0118194,PLOS ONE,Public Library of Science,"Marangon, Elena","CRO, National Cancer Institute, Aviano (PN), Italy",Development and Validation of a High-Performance Liquid Chromatography–Tandem Mass Spectrometry Method for the Simultaneous Determination of Irinotecan and Its Main Metabolites in Human Plasma and Its Application in a Clinical Pharmacokinetic Study,"Irinotecan is currently used in several cancer regimens mainly in colorectal cancer (CRC). This drug has a narrow therapeutic range and treatment can lead to side effects, mainly neutropenia and diarrhea, frequently requiring discontinuing or lowering the drug dose. A wide inter-individual variability in irinotecan pharmacokinetic parameters and pharmacodynamics has been reported and associated to patients’ genetic background. In particular, a polymorphism in the UGT1A1 gene (UGT1A1*28) has been linked to an impaired detoxification of SN-38 (irinotecan active metabolite) to SN-38 glucuronide (SN-38G) leading to increased toxicities. Therefore, therapeutic drug monitoring of irinotecan, SN-38 and SN-38G is recommended to personalize therapy. In order to quantify simultaneously irinotecan and its main metabolites in patients’ plasma, we developed and validated a new, sensitive and specific HPLC–MS/MS method applicable to all irinotecan dosages used in clinic. This method required a small plasma volume, addition of camptothecin as internal standard and simple protein precipitation. Chromatographic separation was done on a Gemini C18 column (3 μM, 100 mm x 2.0 mm) using 0.1% acetic acid/bidistilled water and 0.1% acetic acid/acetonitrile as mobile phases. The mass spectrometer worked with electrospray ionization in positive ion mode and selected reaction monitoring. The standard curves were linear (R2 ≥0.9962) over the concentration ranges (10–10000 ng/mL for irinotecan, 1–500 ng/mL for SN-38 and SN-38G and 1–5000 ng/mL for APC) and had good back-calculated accuracy and precision. The intra- and inter-day precision and accuracy, determined on three quality control levels for all the analytes, were always <12.3% and between 89.4% and 113.0%, respectively. Moreover, we evaluated this bioanalytical method by re-analysis of incurred samples as an additional measure of assay reproducibility. This method was successfully applied to a pharmacokinetic study in metastatic CRC patients enrolled in a genotype-guided phase Ib study of irinotecan administered in combination with 5-fluorouracil/leucovorin and bevacizumab.",NGS,2015
10.1371/journal.pone.0187831,PLOS ONE,Public Library of Science,"Bach, Frances C.","Department of Clinical Sciences of Companion Animals, Faculty of Veterinary Medicine, Utrecht University, Utrecht, the Netherlands",Link-N: The missing link towards intervertebral disc repair is species-specific,"IntroductionDegeneration of the intervertebral disc (IVD) is a frequent cause for back pain in humans and dogs. Link-N stabilizes proteoglycan aggregates in cartilaginous tissues and exerts growth factor-like effects. The human variant of Link-N facilitates IVD regeneration in several species in vitro by inducing Smad1 signaling, but it is not clear whether this is species specific. Dogs with IVD disease could possibly benefit from Link-N treatment, but Link-N has not been tested on canine IVD cells. If Link-N appears to be effective in canines, this would facilitate translation of Link-N into the clinic using the dog as an in vivo large animal model for human IVD degeneration.Materials and methodsThis study’s objective was to determine the effect of the human and canine variant of Link-N and short (s) Link-N on canine chondrocyte-like cells (CLCs) and compare this to those on already studied species, i.e. human and bovine CLCs. Extracellular matrix (ECM) production was determined by measuring glycosaminoglycan (GAG) content and histological evaluation. Additionally, the micro-aggregates’ DNA content was measured. Phosphorylated (p) Smad1 and -2 levels were determined using ELISA.ResultsHuman (s)Link-N induced GAG deposition in human and bovine CLCs, as expected. In contrast, canine (s)Link-N did not affect ECM production in human CLCs, while it mainly induced collagen type I and II deposition in bovine CLCs. In canine CLCs, both canine and human (s)Link-N induced negligible GAG deposition. Surprisingly, human and canine (s)Link-N did not induce Smad signaling in human and bovine CLCs. Human and canine (s)Link-N only mildly increased pSmad1 and Smad2 levels in canine CLCs.ConclusionsHuman and canine (s)Link-N exerted species-specific effects on CLCs from early degenerated IVDs. Both variants, however, lacked the potency as canine IVD regeneration agent. While these studies demonstrate the challenges of translational studies in large animal models, (s)Link-N still holds a regenerative potential for humans.",NGS,2017
10.1371/journal.pcbi.1005096,PLOS Computational Biology,Public Library of Science,"Zheng, Qi","Department of Dermatology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, United States of America",AlignerBoost: A Generalized Software Toolkit for Boosting Next-Gen Sequencing Mapping Accuracy Using a Bayesian-Based Mapping Quality Framework,"Accurate mapping of next-generation sequencing (NGS) reads to reference genomes is crucial for almost all NGS applications and downstream analyses. Various repetitive elements in human and other higher eukaryotic genomes contribute in large part to ambiguously (non-uniquely) mapped reads. Most available NGS aligners attempt to address this by either removing all non-uniquely mapping reads, or reporting one random or ""best"" hit based on simple heuristics. Accurate estimation of the mapping quality of NGS reads is therefore critical albeit completely lacking at present. Here we developed a generalized software toolkit ""AlignerBoost"", which utilizes a Bayesian-based framework to accurately estimate mapping quality of ambiguously mapped NGS reads. We tested AlignerBoost with both simulated and real DNA-seq and RNA-seq datasets at various thresholds. In most cases, but especially for reads falling within repetitive regions, AlignerBoost dramatically increases the mapping precision of modern NGS aligners without significantly compromising the sensitivity even without mapping quality filters. When using higher mapping quality cutoffs, AlignerBoost achieves a much lower false mapping rate while exhibiting comparable or higher sensitivity compared to the aligner default modes, therefore significantly boosting the detection power of NGS aligners even using extreme thresholds. AlignerBoost is also SNP-aware, and higher quality alignments can be achieved if provided with known SNPs. AlignerBoost’s algorithm is computationally efficient, and can process one million alignments within 30 seconds on a typical desktop computer. AlignerBoost is implemented as a uniform Java application and is freely available at https://github.com/Grice-Lab/AlignerBoost.",NGS,2016
10.1371/journal.pone.0116351,PLoS ONE,Public Library of Science,"Adamowicz, Michael S.","Forensic Science Department, Henry C. Lee College of Criminal Justice & Forensic Sciences, University of New Haven, West Haven, Connecticut, United States of America",Evaluation of Methods to Improve the Extraction and Recovery of DNA from Cotton Swabs for Forensic Analysis,"Samples for forensic DNA analysis are often collected from a wide variety of objects using cotton or nylon tipped swabs. Testing has shown that significant quantities of DNA are retained on the swab, however, and subsequently lost. When processing evidentiary samples, the recovery of the maximum amount of available DNA is critical, potentially dictating whether a usable profile can be derived from a piece of evidence or not. The QIAamp DNA Investigator extraction kit was used with its recommended protocol for swabs (one hour incubation at 56°C) as a baseline. Results indicate that over 50% of the recoverable DNA may be retained on the cotton swab tip, or otherwise lost, for both blood and buccal cell samples when using this protocol. The protocol’s incubation time and temperature were altered, as was incubating while shaking or stationary to test for increases in recovery efficiency. An additional step was then tested that included periodic re-suspension of the swab tip in the extraction buffer during incubation. Aliquots of liquid blood or a buccal cell suspension were deposited and dried on cotton swabs and compared with swab-less controls. The concentration of DNA in each extract was quantified and STR analysis was performed to assess the quality of the extracted DNA. Stationary incubations and those performed at 65°C did not result in significant gains in DNA yield. Samples incubated for 24 hours yielded less DNA. Increased yields were observed with three and 18 hour incubation periods. Increases in DNA yields were also observed using a swab re-suspension method for both cell types. The swab re-suspension method yielded an average two-fold increase in recovered DNA yield with buccal cells and an average three-fold increase with blood cells. These findings demonstrate that more of the DNA collected on swabs can be recovered with specific protocol alterations.",NGS,2014
10.1371/journal.pone.0114430,PLoS ONE,Public Library of Science,"Lomonaco, Tommaso","Department of Chemistry and Industrial Chemistry, University of Pisa, Pisa, Italy",Influence of Sampling on the Determination of Warfarin and Warfarin Alcohols in Oral Fluid,"Background and ObjectiveThe determination of warfarin, RS/SR- and RR/SS-warfarin alcohols in oral fluid may offer additional information to the INR assay. This study aimed to establish an optimized sampling technique providing the best correlation between the oral fluid and the unbound plasma concentrations of these compounds.Materials and MethodsSamples of non-stimulated and stimulated oral fluid, and blood were collected from 14 patients undergoing warfarin therapy. After acidification, analytes were extracted with a dichloromethane/hexane mixture and determined by HPLC with fluorescence detection. Plasma samples were also ultrafiltered for the determination of the unbound fraction. The chromatographic separation was carried out in isocratic conditions with a phosphate buffer/methanol mobile phase on a C-18 reversed-phase column. The absence of interfering compounds was verified by HPLC-ESI-Q-TOF.ResultsStimulation generally increased the oral fluid pH to values close to blood pH in about 6 minutes. The concentration of warfarin and RS/SR-warfarin alcohols in oral fluid followed the same trend, whereas the concentration of RR/SS-warfarin alcohols was not affected. Six minute stimulation with chewing gum followed by collection with a polyester swab was the best sampling procedure, with a good repeatability (RSD <10%) and relatively low inter-subject variability (RSD  = 30%) of the oral fluid to plasma ratio. This procedure provided strong correlations between the measured oral fluid and unbound plasma concentration of warfarin (r  =  0.92, p <0.001) and RS/SR-warfarin alcohols (r  =  0.84, p <0.001), as well as between stimulated oral fluid and total plasma concentration of warfarin (r  =  0.78, p <0.001) and RS/SR-warfarin alcohols (r  =  0.81, p <0.001).ConclusionThe very good correlation between oral fluid and unbound plasma concentration of warfarin and RS/SR-warfarin alcohols suggests that oral fluid analysis could provide clinically useful information for the monitoring of anticoagulant therapy, complementary to the INR assay.",NGS,2014
10.1371/journal.pone.0041448,NA,Public Library of Science,"Lu, Wenbin","Department of Cardiology, Xinhua Hospital affiliated to Shanghai Jiao tong University, Shanghai, China","Multiplex Detection of B-Type Natriuretic Peptide, Cardiac Troponin I and C-Reactive Protein with Photonic Suspension Array","A novel photonic suspension array has been developed for multiplex immunoassay. The carriers of this array were silica colloidal crystal beads (SCCBs). The codes of these carriers have characteristic reflection peaks originating from their structural periodicity; therefore they do not suffer from fading, bleaching, quenching or chemical instability. In addition, the fluorescence background of SCCBs is negligible because no fluorescence materials or dyes are involved. With a sandwich method, the proposed suspension array was used for simultaneous multiplex detection of heart failure (HF) and coronary heart disease (CAD) biomarkers in one test tube. The results showed that the three biomarkers: cardiac troponin I (cTnI), C-reactive protein (CRP) and B-type natriuretic peptide (BNP) could be assayed in the ranges of 0.1–500 ng/ml, 1–500 mg/L and 0.02–50 ng/ml with detection limits of 0.01 ng/ml, 0.36 mg/L and 0.004 ng/ml at 3σ, respectively. There were no significant differences between the photonic suspension array and traditional parallel single-analyte test. This novel method demonstrated acceptable accuracy, high detection sensitivity and reproducibility and excellent storage stability. This technique provides a new strategy for low cost, automated, and simultaneous multiplex immunoassays of bio-markers.",NGS,2012
